CONTRACT_N,NAME_IMPL_PARTN,FREQ_NGO,CONTRACT_N,CNTRY_REG,F_CODE,Focal_sector_CSP,DECISION_CONTRACT_YEAR,Contractor_s_signature_date,MR_NUMBER,NAT,TYPE_OF_MR,SUBREGION,DOMAIN,DECISION_N,PROJECT_TITLE,ONGOING_EXPOST,CODE_IMPL_PARTN,TYPE_IMPL_PARTN,PRIM_COMMNT,SEC_COMMNT,CRS_CODE,CRS,REL_L,EFC_L,EFT_L,IMP_L,SUS_L,GRADES,BCS_1_1,BCS_1_2,BCS_1_3,BCS_1_4,BCS_3_1,BCS_3_2,BCS_4_1,BCS_4_2,BCS_5_1,BCS_5_2,BCS_5_3,BCS_5_4,BCS_7_1,BCS_7_2,BCS_7_3,BCS_7_4,BCS_2_1,BCS_2_2,BCS_2_3,BCS_2_4,START_DATE,END_DATE,MR_DATE,VISIT_DATE,YEAR_MR,YEAR,CODE_PROJECT,COD_PJ_UNIV,COD_PJ_UNIV_CNT,COD_PJ_UNIV_CNT_TYPE_MR,PJ_OLD_AGE,PJ_OLD_AGE_YEAR,PHASE_PJ,PERFORMANCE,BCS_1_1_GOOD_BAD,BCS_1_2_GOOD_BAD,BCS_1_3_GOOD_BAD,BCS_1_4_GOOD_BAD,BCS_2_1_GOOD_BAD,BCS_2_2_GOOD_BAD,BCS_2_3_GOOD_BAD,BCS_2_4_GOOD_BAD,BCS_3_1_GOOD_BAD,BCS_3_2_GOOD_BAD,BCS_4_1_GOOD_BAD,BCS_4_2_GOOD_BAD,BCS_5_1_GOOD_BAD,BCS_5_2_GOOD_BAD,BCS_5_3_GOOD_BAD,BCS_5_4_GOOD_BAD,REL_L_GOOD_BAD,EFC_L_GOOD_BAD,EFT_L_GOOD_BAD,IMP_L_GOOD_BAD,SUS_L_GOOD_BAD,GOOD_BAD,SEC_COMMNT_CLASS,SEC_COMMNT_CLASS_v2,EC_DISBOUR_CLASS,SEC_COMM_PRIM_COMMT,DISBOUR_SEC_COMM,EC_DISBOUR_MORE_LESS_1,PERC_DAYS_DATEMR_PJOLD,IMPL_PART_MACRO,FILE_INPUT,IHDI_2000,IHDI_2011,IHDI_INCREASE_2000_2011,TOP_MOVERS,BOTTOM_MOVERS,IHDI_LEVEL,SUB_DOMAIN,MACRO_DOMAIN,CRS_RICLASS,YEAR_START,YEAR_PROGR,PRIM_COMMNT_CLASS,PJ_OLD_AGE_YEAR_CLASS,FOCAL_SECTOR,EC_DISBOUR,DISBOUR_PRIM_COMM,DISBOUR_DURATION_PJ,DISBOUR_DURATIONPJ_CLASS,FIN_RHYTHM_VS_CAL_RHYTHM,LOCATION,LIVESTOCK,FISHERY,MAIN_CROPS,FRT_VGB,IRRIGATION,LAND,ENVIRONMENT,FARMERS,VULNERABLEGROUPS,FOOD,vulnerability,INSTITUTIONS,GROUPS,partner,CREDIT,MARKET,INPUTS,MECHANIZATION,EXT_TRN,innovation,INCOME,INVESTMENT,POLICY,PROD_FOCUS,PHY_RSC ,TYPE_BF,VULN,INSTIT,MARKET_VAR,SP_PRP ,PLCY_RLTD,BCS_1_1_NUM_A,BCS_1_3_NUM_A,BCS_1_4_NUM_A,BCS_3_2_NUM_A,BCS_4_1_NUM_A,BCS_4_2_NUM_A,BCS_5_2_NUM_A,BCS_5_3_NUM_A,BCS_5_4_NUM_A,BCS_1_1_NUM_B,BCS_1_3_NUM_B,BCS_1_4_NUM_B,BCS_3_2_NUM_B,BCS_4_1_NUM_B,BCS_4_2_NUM_B,BCS_5_2_NUM_B,BCS_5_3_NUM_B,BCS_5_4_NUM_B,BCS_1_1_NUM_C,BCS_1_3_NUM_C,BCS_1_4_NUM_C,BCS_3_2_NUM_C,BCS_4_1_NUM_C,BCS_4_2_NUM_C,BCS_5_2_NUM_C,BCS_5_3_NUM_C,BCS_5_4_NUM_C,BCS_1_1_NUM_D,BCS_1_3_NUM_D,BCS_1_4_NUM_D,BCS_3_2_NUM_D,BCS_4_1_NUM_D,BCS_4_2_NUM_D,BCS_5_2_NUM_D,BCS_5_3_NUM_D,BCS_5_4_NUM_D,TOT_A_STRATEGIC,TOT_B_STRATEGIC,TOT_C_STRATEGIC,TOT_D_STRATEGIC,BCS_1_2_NUM_A,BCS_2_1_NUM_A,BCS_2_2_NUM_A,BCS_2_3_NUM_A,BCS_2_4_NUM_A,BCS_3_1_NUM_A,BCS_5_1_NUM_A,BCS_1_2_NUM_B,BCS_2_1_NUM_B,BCS_2_2_NUM_B,BCS_2_3_NUM_B,BCS_2_4_NUM_B,BCS_3_1_NUM_B,BCS_5_1_NUM_B,BCS_1_2_NUM_C,BCS_2_1_NUM_C,BCS_2_2_NUM_C,BCS_2_3_NUM_C,BCS_2_4_NUM_C,BCS_3_1_NUM_C,BCS_5_1_NUM_C,BCS_1_2_NUM_D,BCS_2_1_NUM_D,BCS_2_2_NUM_D,BCS_2_3_NUM_D,BCS_2_4_NUM_D,BCS_3_1_NUM_D,BCS_5_1_NUM_D,TOT_A_OPERAT,TOT_B_OPERAT,TOT_C_OPERAT,TOT_D_OPERAT,NUM_NODE_TREE_3,GRADES,NEW_GRADE,NEW_GRADE_SIMPLIFIED,N_CLUSTER_N20,N_CLUSTER_N5,,,,NEW GRADE SIMPLIFIED
95618,STICHTING OXFAM NOVIB,FREQUENT,95618,MOZAMBIQUE,F21,Food security and agriculture,2005,11/30/2005,MR-002014.02,307,SINGLE COUNTRY NATIONAL PROJECT,SOUTHERN AFRICA REGION,ONG-PVD,6239,PROGRAMA TRIENAL PARA ASSEGURAR A TERRA E RECURSOS NATURAIS DAS COMUNIDADES RURAIS DA ZAMBÉZIA - MOÇAMBIQUE,ONGOING,1,INTERNAT NGO CSO UNI,1496720.17,1496720.17,43040,RURAL DEVELOPMENT,B,B,C,C,C,III,B,C,B,B,C,C,C,B,C,C,C,B,YES,YES,N/A,N/A,A,C,C,B,1/10/2006,1/10/2009,3/26/2010,3/26/2010,2010,2010,95618,95618.000000PROGRAMATRIENALPARAASSEGURARATERRAERECURSOSNATURAISDASCOMUNIDADESRURAISDAZAMBÉZIA-MOÇAMBIQUE,95618.000000PROGRAMATRIENALPARAASSEGURARATERRAERECURSOSNATURAISDASCOMUNIDADESRURAISDAZAMBÉZIA-MOÇAMBIQUEMOZAMBIQUE,95618.000000PROGRAMATRIENALPARAASSEGURARATERRAERECURSOSNATURAISDASCOMUNIDADESRURAISDAZAMBÉZIA-MOÇAMBIQUEMOZAMBIQUESINGLE COUNTRY NATIONAL PROJECT,1096,3.002739726,DEAD,BAD,GOOD,BAD,GOOD,GOOD,GOOD,BAD,BAD,GOOD,BAD,BAD,BAD,GOOD,BAD,BAD,BAD,GOOD,GOOD,GOOD,BAD,BAD,BAD,BAD,2CLASS_1_TO_5ML,2CLASS_1_TO_5ML,2CLASS_1_TO_2ML,1,1,MORE_1,1.401459854,NGO,FOOD_2_INTEGRAZ,0.245,0.322,0.3142857143,yes,,low,ONG_PVD,NGO,43040,2006,2002_2006,3CLASS_1_TO_2ML,3C_3_4_YEARS,FOCAL,1496720.17,1,0.7135416667,0CLASS_1QUARTILE,2C_LATE,N/A,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,NONE,LND_CSV,BOTH,NA,CRD_INST,NONE,NONE,0.000000,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,5,0,17,III,CC,FAILING,cluster-5,cluster-2,,,,FAILING
95636,INTERNATIONAL RESCUE COMMITTEE UK,FREQUENT,95636,GUINEA CONAKRY,NF1,,2005,12/28/2005,MR-002087.01,308,SINGLE COUNTRY NATIONAL PROJECT,WESTERN AFRICA REGION,ONG-PVD,6239,Relance Sociale et Economique en Guinée Forestière à travers des Initiatives de Développement Communautaire - GUINEE,ONGOING,1,INTERNAT NGO CSO UNI,741089.8,741089.8,43040,RURAL DEVELOPMENT,A,B,B,B,B,IIA,,,,,,,,,,,,,,,,,,,,,12/29/2005,12/29/2008,6/8/2007,6/8/2007,2007,2007,95636,95636.000000RelanceSocialeetEconomiqueenGuinéeForestièreàtraversdesInitiativesdeDéveloppementCommunautaire-GUINEE,95636.000000RelanceSocialeetEconomiqueenGuinéeForestièreàtraversdesInitiativesdeDéveloppementCommunautaire-GUINEEGUINEA CONAKRY,95636.000000RelanceSocialeetEconomiqueenGuinéeForestièreàtraversdesInitiativesdeDéveloppementCommunautaire-GUINEEGUINEA CONAKRYSINGLE COUNTRY NATIONAL PROJECT,1096,3.002739726,MATURE,VERY GOOD,,,,,,,,,,,,,,,,,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1,1,MORE_1,0.4799270073,NGO,FOOD_2_INTEGRAZ,,0.344,,,,low,ONG_PVD,NGO,43040,2005,2002_2006,2CLASS_0_5_TO_1ML,3C_3_4_YEARS,NO_FOCAL,741089.8,1,2.0836501901,0CLASS_1QUARTILE,4C_FAST,L,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,NONE,NONE,BOTH,NA,PRTNSHIPS,EXT_TRN,NONE,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,IIA,AA,OK,cluster-3,cluster-2,,,,OK
96123,STICHTING SOLIDARIDAD,OCCASIONAL,96123,UGANDA,F21,Rural development,2005,12/21/2005,MR-002039.02,312,SINGLE COUNTRY NATIONAL PROJECT,EASTERN AFRICA AND INDIAN OCEAN,ONG-PVD,6239,Establishing an export market for certified responsible coffee with smallholder producer groups in Uganda,ONGOING,1,INTERNAT NGO CSO UNI,675370,675370,31162,INDUSTRIAL CROPS EXPORT CROPS,C,B,B,B,C,IIC,B,C,C,C,B,B,B,B,C,C,B,C,NO,YES,N/A,N/A,B,B,B,B,5/1/2006,1/1/2011,10/31/2011,10/31/2011,2011,2011,96123,96123.000000EstablishinganexportmarketforcertifiedresponsiblecoffeewithsmallholderproducergroupsinUganda,96123.000000EstablishinganexportmarketforcertifiedresponsiblecoffeewithsmallholderproducergroupsinUgandaUGANDA,96123.000000EstablishinganexportmarketforcertifiedresponsiblecoffeewithsmallholderproducergroupsinUgandaUGANDASINGLE COUNTRY NATIONAL PROJECT,1706,4.6739726027,DEAD,GOOD,GOOD,BAD,BAD,BAD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,BAD,BAD,GOOD,BAD,BAD,GOOD,GOOD,GOOD,BAD,GOOD,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1,1,MORE_1,1.1776084408,NGO,FOOD_2_INTEGRAZ,0.372,0.446,0.1989247312,yes,,low,ONG_PVD,NGO,31100,2006,2002_2006,2CLASS_0_5_TO_1ML,4C_ABOVE_4_YEARS,FOCAL,675370,1,0.8491786959,0CLASS_1QUARTILE,2C_LATE,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,NONE,NONE,NA,NONE,NONE,NONE,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,0,21,IIC,BB,PROBLEMS,cluster-5,cluster-3,,,,PROBLEMS
96162,FORMATION POUR L'EPANOUISSEMENT ETLE RENOUVEAU DE LA TERRE,FREQUENT,96162,TANZANIA,NF1,,2005,12/21/2005,MR-001912.01,313,SINGLE COUNTRY NATIONAL PROJECT,EASTERN AFRICA AND INDIAN OCEAN,ONG-PVD,6239,Support project to strengthen commercial capacities of agricultural producers in Tanzania,ONGOING,1,INTERNAT NGO CSO UNI,734319,734319,31191,AGRICULTURAL SERVICES,B,C,B,C,C,III,,,,,,,,,,,,,,,,,,,,,4/1/2006,4/1/2009,12/22/2006,12/22/2006,2006,2006,96162,96162.000000SupportprojecttostrengthencommercialcapacitiesofagriculturalproducersinTanzania,96162.000000SupportprojecttostrengthencommercialcapacitiesofagriculturalproducersinTanzaniaTANZANIA,96162.000000SupportprojecttostrengthencommercialcapacitiesofagriculturalproducersinTanzaniaTANZANIASINGLE COUNTRY NATIONAL PROJECT,1096,3.002739726,YOUNG,BAD,,,,,,,,,,,,,,,,,GOOD,BAD,GOOD,BAD,BAD,BAD,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1,1,MORE_1,0.2417883212,NGO,FOOD_2_INTEGRAZ,0.364,0.466,0.2802197802,yes,,low,ONG_PVD,NGO,31100,2006,2002_2006,2CLASS_0_5_TO_1ML,3C_3_4_YEARS,NO_FOCAL,734319,1,4.1358490566,0CLASS_1QUARTILE,4C_FAST,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,NONE,NONE,NA,NONE,NONE,NONE,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,III,CC,FAILING,cluster-5,cluster-3,,,,FAILING
96163,BROEDERLIJK DELEN VZW,OCCASIONAL,96163,SENEGAL,NF1,,2005,12/16/2005,MR-128526.01,,SINGLE COUNTRY NATIONAL PROJECT,WESTERN AFRICA REGION,ONG-PVD,6239,PROGRAMME D’APPUI AU DÉVELOPPEMENT LOCAL DES COMMUNAUTÉS VILLAGEOISES PÉRIPHÉRIQUES DES GRANDES MÉTROPOLES DE DAKAR ET THIÈS - SENEGAL ,ONGOING,1,INTERNAT NGO CSO UNI,600380,450285,43040,RURAL DEVELOPMENT,B,B,C,B,B,IIB,B,B,B,B,B,C,B,B,B,B,C,B,NO,YES,YES,YES,B,B,B,B,4/1/2006,4/1/2011,3/12/2010,2/8/2010,2010,2010,96163,96163PROGRAMMED’APPUIAUDÉVELOPPEMENTLOCALDESCOMMUNAUTÉSVILLAGEOISESPÉRIPHÉRIQUESDESGRANDESMÉTROPOLESDEDAKARETTHIÈS-SENEGAL,96163PROGRAMMED’APPUIAUDÉVELOPPEMENTLOCALDESCOMMUNAUTÉSVILLAGEOISESPÉRIPHÉRIQUESDESGRANDESMÉTROPOLESDEDAKARETTHIÈS-SENEGALSENEGAL,96163PROGRAMMED’APPUIAUDÉVELOPPEMENTLOCALDESCOMMUNAUTÉSVILLAGEOISESPÉRIPHÉRIQUESDESGRANDESMÉTROPOLESDEDAKARETTHIÈS-SENEGALSENEGALSINGLE COUNTRY NATIONAL PROJECT,1826,5.002739726,OLD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,GOOD,GOOD,BAD,GOOD,GOOD,GOOD,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1CLASS_LESS_1ML,0.75,0.5133015757,MORE_1,0.7716319825,NGO,FOOD_2_INTEGRAZ,0.399,0.459,0.1503759398,,,low,ONG_PVD,NGO,43040,2006,2002_2006,2CLASS_0_5_TO_1ML,4C_ABOVE_4_YEARS,NO_FOCAL,231132,0.3849761818,0.4989116451,0CLASS_1QUARTILE,1C_VERY_LATE,N/A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,NONE,NONE,FARMERS,NA,CRD_INST,EXT_TRN,NONE,1.000000,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,51,IIB,BC,PROBLEMS,cluster-10,cluster-2,,,,PROBLEMS
96257,ASOCIACION ASAMBLEA DE COOPERACIONPOR LA PAZ,OCCASIONAL,96257,SENEGAL,NF1,,2005,12/16/2005,MR-001916.03,315,SINGLE COUNTRY NATIONAL PROJECT,WESTERN AFRICA REGION,ONG-PVD,6239,"AMÉLIORATION DES CONDITIONS SOCIO-ÉCONOMIQUES ET DE LA CAPACITÉ ORGANISATIONELLE ET DE GESTION DES PRODUCTEURS AGRICOLES, AVEC UNE INCIDENCE SPÉCIALE SUR LES GROUPES DES FEMMES, DU DÉPARTMENT D'OUSSOUYE, AU SÉNÉGAL",ONGOING,1,INTERNAT NGO CSO UNI,673536.65,673536.65,43040,RURAL DEVELOPMENT,B,C,C,C,B,III,,,,,,,,,,,,,,,,,,,,,3/1/2006,12/1/2008,11/16/2007,11/16/2007,2007,2007,96257,"96257.000000AMÉLIORATIONDESCONDITIONSSOCIO-ÉCONOMIQUESETDELACAPACITÉORGANISATIONELLEETDEGESTIONDESPRODUCTEURSAGRICOLES,AVECUNEINCIDENCESPÉCIALESURLESGROUPESDESFEMMES,DUDÉPARTMENTD'OUSSOUYE,AUSÉNÉGAL","96257.000000AMÉLIORATIONDESCONDITIONSSOCIO-ÉCONOMIQUESETDELACAPACITÉORGANISATIONELLEETDEGESTIONDESPRODUCTEURSAGRICOLES,AVECUNEINCIDENCESPÉCIALESURLESGROUPESDESFEMMES,DUDÉPARTMENTD'OUSSOUYE,AUSÉNÉGALSENEGAL","96257.000000AMÉLIORATIONDESCONDITIONSSOCIO-ÉCONOMIQUESETDELACAPACITÉORGANISATIONELLEETDEGESTIONDESPRODUCTEURSAGRICOLES,AVECUNEINCIDENCESPÉCIALESURLESGROUPESDESFEMMES,DUDÉPARTMENTD'OUSSOUYE,AUSÉNÉGALSENEGALSINGLE COUNTRY NATIONAL PROJECT",1006,2.7561643836,MATURE,BAD,,,,,,,,,,,,,,,,,GOOD,BAD,BAD,BAD,GOOD,BAD,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1,1,MORE_1,0.6212723658,NGO,FOOD_2_INTEGRAZ,0.399,0.459,0.1503759398,,,low,ONG_PVD,NGO,43040,2006,2002_2006,2CLASS_0_5_TO_1ML,2C_2_3_YEARS,NO_FOCAL,673536.65,1,1.6096,0CLASS_1QUARTILE,4C_FAST,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,NONE,NONE,NA,NONE,NONE,NONE,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,III,CC,FAILING,cluster-5,cluster-2,,,,FAILING
97452,OXFAM GB LBG,EXTRA,97452,MOZAMBIQUE,F21,Food security and agriculture,2004,12/13/2004,MR-001206.01,148,SINGLE COUNTRY NATIONAL PROJECT,SOUTHERN AFRICA REGION,FOOD,2527,Producers Associations Development Programme,ONGOING,1,INTERNAT NGO CSO UNI,757056,757056,52010,FOOD AID FOOD SECURITY PROGRAMMES,B,C,C,B,C,III,,,,,,,,,,,,,,,,,,,,,12/14/2004,10/14/2005,6/29/2004,6/29/2004,2004,2004,97452,97452.000000ProducersAssociationsDevelopmentProgramme,97452.000000ProducersAssociationsDevelopmentProgrammeMOZAMBIQUE,97452.000000ProducersAssociationsDevelopmentProgrammeMOZAMBIQUESINGLE COUNTRY NATIONAL PROJECT,304,0.8328767123,YOUNG,BAD,,,,,,,,,,,,,,,,,GOOD,BAD,BAD,GOOD,BAD,BAD,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1,1,MORE_1,-0.5526315789,NGO,FOOD_2_INTEGRAZ,0.245,0.322,0.3142857143,yes,,low,FOOD_CTRY,FOOD,52010,2004,2002_2006,2CLASS_0_5_TO_1ML,1C_LESS_2_YEARS,FOCAL,757056,1,-1.8095238095,0CLASS_1QUARTILE,1C_VERY_LATE,N/A,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,CRP,NONE,BOTH,NA,INST_PRTC,MARKET,INCOME,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,III,CC,FAILING,cluster-7,cluster-5,,,,FAILING
99276,VETAID LBG,FREQUENT,99276,SOMALIA,F21,Reduction of vulnerability,2005,3/8/2005,MR-001595.01,417,SINGLE COUNTRY NATIONAL PROJECT,EASTERN AFRICA AND INDIAN OCEAN,FOOD,16700,Sool Plateau Pastoral Food Security,ONGOING,1,INTERNAT NGO CSO UNI,780994.32,780994.32,52010,FOOD AID FOOD SECURITY PROGRAMMES,B,C,B,B,C,IIC,,,,,,,,,,,,,,,,,,,,,6/1/2005,7/31/2008,2/15/2006,2/15/2006,2006,2006,99276,99276.000000SoolPlateauPastoralFoodSecurity,99276.000000SoolPlateauPastoralFoodSecuritySOMALIA,99276.000000SoolPlateauPastoralFoodSecuritySOMALIASINGLE COUNTRY NATIONAL PROJECT,1156,3.1671232877,YOUNG,GOOD,,,,,,,,,,,,,,,,,GOOD,BAD,GOOD,GOOD,BAD,GOOD,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1,1,MORE_1,0.2240484429,NGO,FOOD_2_INTEGRAZ,,,,,,,FOOD_CTRY,FOOD,52010,2005,2002_2006,2CLASS_0_5_TO_1ML,3C_3_4_YEARS,FOCAL,780994.32,1,4.4633204633,0CLASS_1QUARTILE,4C_FAST,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,NONE,NONE,NA,NONE,NONE,NONE,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,IIC,BC,PROBLEMS,cluster-1,cluster-3,,,,PROBLEMS
99277,STICHTING CARE NEDERLAND,EXTRA,99277,SOMALIA,F21,Reduction of vulnerability,2005,4/7/2005,MR-001594.01,418,SINGLE COUNTRY NATIONAL PROJECT,EASTERN AFRICA AND INDIAN OCEAN,FOOD,16700,Sool Plateau Livelihood and food security project,ONGOING,1,INTERNAT NGO CSO UNI,821746.83,821746.83,52010,FOOD AID FOOD SECURITY PROGRAMMES,B,B,B,B,C,IIB,,,,,,,,,,,,,,,,,,,,,3/1/2005,7/1/2007,2/15/2006,2/15/2006,2006,2006,99277,99277.000000SoolPlateauLivelihoodandfoodsecurityproject,99277.000000SoolPlateauLivelihoodandfoodsecurityprojectSOMALIA,99277.000000SoolPlateauLivelihoodandfoodsecurityprojectSOMALIASINGLE COUNTRY NATIONAL PROJECT,852,2.3342465753,MATURE,GOOD,,,,,,,,,,,,,,,,,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1,1,MORE_1,0.411971831,NGO,FOOD_2_INTEGRAZ,,,,,,,FOOD_CTRY,FOOD,52010,2005,2002_2006,2CLASS_0_5_TO_1ML,2C_2_3_YEARS,FOCAL,821746.83,1,2.4273504274,0CLASS_1QUARTILE,4C_FAST,N/A,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,LVSTK,NONE,NONE,NA,INST_PRTC,NONE,NONE,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,IIB,BB,PROBLEMS,cluster-1,cluster-3,,,,PROBLEMS
106258,CENTRE DE DEVELOPPEMENT INTEGRAL DE BWAMANDA,FREQUENT,106258,CONGO DRC,NF1,,2005,11/14/2005,MR-002220.01,478,SINGLE COUNTRY NATIONAL PROJECT,CENTRAL AFRICA REGION,FOOD,17016,"Aide alimentaire pour les démunis de Kinshasa, avec achat local au Nord Equateur et au Bandundu",ONGOING,2,LOCAL NGO CSO UNI,1499509,1499509,52010,FOOD AID FOOD SECURITY PROGRAMMES,B,B,B,B,C,IIB,,,,,,,,,,,,,,,,,,,,,9/1/2005,12/31/2008,12/10/2007,12/10/2007,2007,2007,106258,"106258.000000AidealimentairepourlesdémunisdeKinshasa,avecachatlocalauNordEquateuretauBandundu","106258.000000AidealimentairepourlesdémunisdeKinshasa,avecachatlocalauNordEquateuretauBandunduCONGO DRC","106258.000000AidealimentairepourlesdémunisdeKinshasa,avecachatlocalauNordEquateuretauBandunduCONGO DRCSINGLE COUNTRY NATIONAL PROJECT",1217,3.3342465753,OLD,GOOD,,,,,,,,,,,,,,,,,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,2CLASS_1_TO_5ML,2CLASS_1_TO_5ML,2CLASS_1_TO_2ML,1,1,MORE_1,0.6820049302,NGO,FOOD_2_INTEGRAZ,0.224,0.286,0.2767857143,yes,,low,FOOD_GEN,FOOD,52010,2005,2002_2006,3CLASS_1_TO_2ML,3C_3_4_YEARS,NO_FOCAL,1499509,1,1.4662650602,0CLASS_1QUARTILE,3C_NORMAL,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,NONE,NONE,NA,NONE,NONE,NONE,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,IIB,BB,PROBLEMS,cluster-1,cluster-5,,,,PROBLEMS
